Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,Deal Info,price,Review,name,score,Review Score,Number of Reviews,Rating,Star Rating,Distance from Attraction,Location Score,MEAN_TEMPERATURE,MIN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW,SNOW_ON_GROUND,SPEED_MAX_GUST,MAX_REL_HUMIDITY,hotel_index,events_total_score,events_max_score,events_avg_score,events_count,events_earliest_day,events_latest_day,events_avg_day,events_primary_segment,events_span_days,events_density,has_major_event,has_multiple_events
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Yorkville Plaza Suites - Pool & Hot Tub,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment,,,$435,,,,,,,,1.4 miles from downtown,,,,,,,,,,3498,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Kimpton Saint George Hotel by IHG,"The Annex, Toronto (The Annex)",Queen Room with Two Queen Beds,,,$280,,,,,,,,1.4 miles from downtown,,,,,,,,,,3499,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Sheraton Toronto Airport Hotel & Conference Centre,"Etobicoke, Toronto","Traditional, Guest room, 2 Queen",,,$165,,,,,,,,10.5 miles from downtown,,,,,,,,,,3500,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,EST Hotel,"Etobicoke, Toronto",Standard one Queen bed,,,$165,,,,,,,,13 miles from downtown,,,,,,,,,,3501,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Toronto Don Valley Hotel and Suites,"North York, Toronto",Double Room with Two Double Beds,,,$132,,,,,,,,5.7 miles from downtown,,,,,,,,,,3502,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Stylish City Escape,"Etobicoke, Toronto",Deluxe Double Room,,,$59,,,,,,,,6 miles from downtown,,,,,,,,,,3503,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"Revery Toronto Downtown, Curio Collection by Hilton","Entertainment District, Toronto (Entertainment District)",King Room,,,$269,,,,,,,,0.6 miles from downtown,,,,,,,,,,3504,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Residence Inn by Marriott Toronto Airport,"Etobicoke, Toronto",King or Queen Suite with Sofa Bed,,,$174,,,,,,,,10.6 miles from downtown,,,,,,,,,,3505,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Warm Downtown Home,"Old Town Toronto, Toronto (Old Town Toronto)",Standard Double Room,,,$129,,,,,,,,0.5 miles from downtown,,,,,,,,,,3506,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Falstaff Home,Toronto,Double Room,,,$83,,,,,,,,7.3 miles from downtown,,,,,,,,,,3507,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Comfort Inn & Conference Centre Toronto Airport,"Etobicoke, Toronto",Queen Room with Two Queen Beds,,,$111,,,,,,,,10.7 miles from downtown,,,,,,,,,,3508,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"The Westin Harbour Castle, Toronto","The Harbourfront, Toronto (The Harbourfront)",Premium Queen Room with Two Queen Beds and Lake View,,,$374,,,,,,,,0.8 miles from downtown,,,,,,,,,,3509,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Le Germain Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Classic Queen Room,,,$294,,,,,,,,0.6 miles from downtown,,,,,,,,,,3510,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"The Anndore House, part of JDV by Hyatt","The Village, Toronto (The Village)",Queen Loft,,,$375,,,,,,,,1.2 miles from downtown,,,,,,,,,,3511,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Dragon Gate Inn,"Downtown Toronto, Toronto",Superior Studio 2 Bed,,,$162,,,,,,,,1.3 miles from downtown,,,,,,,,,,3512,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Stay Inn Hotel Toronto,"Etobicoke, Toronto",Business King Room - Fully Renovated 2021,,,$174,,,,,,,,8.6 miles from downtown,,,,,,,,,,3513,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,The Westin Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)","Traditional, Guest room, 1 King",,,$155,,,,,,,,11.1 miles from downtown,,,,,,,,,,3514,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Deluxe Suites at York,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Harbor View,,Late Escape Deal,$247,,,,,,,,0.7 miles from downtown,,,,,,,,,,3515,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Super 8 by Wyndham Toronto East ON,"Scarborough, Toronto",Queen Room - Non-Smoking,,,$106,,,,,,,,9.7 miles from downtown,,,,,,,,,,3516,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Toronto Travellers Home,"Kensington Market, Toronto (Kensington Market)",Double Room,,,$130,,,,,,,,0.9 miles from downtown,,,,,,,,,,3517,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Dream Catcher Travel House,Toronto,Double Room with Private Bathroom,,,$102,,,,,,,,2 miles from downtown,,,,,,,,,,3518,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,freed Suites - Downtown Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,,,$340,,,,,,,,0.4 miles from downtown,,,,,,,,,,3519,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Nox Hostel,"Downtown Toronto, Toronto",Double Room with Shared Bathroom,,,$105,,,,,,,,1.3 miles from downtown,,,,,,,,,,3520,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,1 Hotel Toronto,"Fashion District, Toronto (Fashion District)",Studio King,,,$355,,,,,,,,1.2 miles from downtown,,,,,,,,,,3521,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Royal Oak Inn,"Cabbagetown, Toronto (Cabbagetown)",Double Room,,,$144,,,,,,,,0.8 miles from downtown,,,,,,,,,,3522,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"The Ellios Suites - In Downtown Toronto, Opposite CN Tower & Rogers Centre","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,,,$278,,,,,,,,0.7 miles from downtown,,,,,,,,,,3523,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,The Roland Peaceful 2BR Suite Near Downtown Toronto,"Old Town Toronto, Toronto (Old Town Toronto)",Suite,,,$214,,,,,,,,1.3 miles from downtown,,,,,,,,,,3524,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Upgraded Rooms with Bath 7-min to Subway Near Downsview Rogers Stadium,"North York, Toronto",Deluxe Double Room with Bath,,,$112,,,,,,,,7.7 miles from downtown,,,,,,,,,,3525,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Belarte Suites - Downtown Toronto - CN Tower & Rogers Centre,"Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,,,$798,,,,,,,,0.7 miles from downtown,,,,,,,,,,3526,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Luxury Basement-Private Bdr & Bathroom with free parking In Toronto,"Etobicoke, Toronto",Superior Queen Room,,,$57,,,,,,,,12.5 miles from downtown,,,,,,,,,,3527,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,TononHouse,"North York, Toronto",Queen Room,,Late Escape Deal,$59,,,,,,,,9.2 miles from downtown,,,,,,,,,,3528,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,The Omni King Edward Hotel,"Old Town Toronto, Toronto (Old Town Toronto)",Deluxe Room - 1 King Bed,,,$310,,,,,,,,0.3 miles from downtown,,,,,,,,,,3529,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Stylish Condo Downtown Near CN Tower - Free parking,"Downtown Toronto, Toronto",One-Bedroom Apartment,,,$215,,,,,,,,1.1 miles from downtown,,,,,,,,,,3530,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Delta Hotels by Marriott Toronto,"Entertainment District, Toronto (Entertainment District)",King Room with Lake View,,,$380,,,,,,,,0.7 miles from downtown,,,,,,,,,,3531,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Modern Apartment Close To The Beach with Parking,Toronto,Two-Bedroom Apartment,,,$317,,,,,,,,3.6 miles from downtown,,,,,,,,,,3532,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Designer One Bedroom Suite - Entertainment District Toronto,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,,,$290,,,,,,,,0.4 miles from downtown,,,,,,,,,,3533,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Deluxe Inn,"Etobicoke, Toronto",Queen Room - Non-Smoking,,,$90,,,,,,,,8.2 miles from downtown,,,,,,,,,,3534,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Modern Toronto Lake View & CN Tower View - One Free Parking,"The Harbourfront, Toronto (Entertainment District)",Two-Bedroom Apartment,,,$380,,,,,,,,0.6 miles from downtown,,,,,,,,,,3535,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Downtown Luxury Victorian Retreat,"Cabbagetown, Toronto (Cabbagetown)",Deluxe Queen Room with Garden View,,,$339,,,,,,,,0.8 miles from downtown,,,,,,,,,,3536,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"Toor Hotel Toronto, Part Of Jdv By Hyatt","Downtown Toronto, Toronto",King Room,,,$253,,,,,,,,0.5 miles from downtown,,,,,,,,,,3537,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Sunset Bliss: Elegant 2BR Condo with Scenic Views!,"Downtown Toronto, Toronto",Two-Bedroom Apartment,,,$225,,,,,,,,1.1 miles from downtown,,,,,,,,,,3538,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Madison Manor Boutique Hotel,"The Annex, Toronto (The Annex)",King or Queen Room,,,$210,,,,,,,,1.5 miles from downtown,,,,,,,,,,3539,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Nobu Suites - Toronto's Entertainment District,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,,,$399,,,,,,,,0.4 miles from downtown,,,,,,,,,,3540,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Best Western Plus Toronto North York Hotel & Suites,"North York, Toronto",Queen Room,,,$139,,,,,,,,10.3 miles from downtown,,,,,,,,,,3541,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Park Hyatt Toronto,"The Annex, Toronto (The Annex)",One-Bedroom Suite - High Floor,,,$678,,,,,,,,1.4 miles from downtown,,,,,,,,,,3542,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,The Hazelton Hotel,"Bloor-Yorkville, Toronto (Bloor-Yorkville)","Deluxe Room, 1 King Bed, Balcony",,,$754,,,,,,,,1.4 miles from downtown,,,,,,,,,,3543,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Sutton Place Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Classic Room - 1 King Bed,,,$288,,,,,,,,0.7 miles from downtown,,,,,,,,,,3544,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Hazelton Suites - Yorkville - Indoor Pool & Hot Tub,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Apartment with View and Balcony,,,$580,,,,,,,,1.4 miles from downtown,,,,,,,,,,3545,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Holiday Inn Express Toronto-North York by IHG,"North York, Toronto",Queen Room with Accessible Transfer Shower - Non-Smoking,,,$135,,,,,,,,10.2 miles from downtown,,,,,,,,,,3546,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Best Western Premier Toronto Airport Carlingview Hotel,"Etobicoke, Toronto (Northeast Mississauga)",King Room - Non-Smoking/Shower Only,,,$124,,,,,,,,10.7 miles from downtown,,,,,,,,,,3547,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Montecassino Hotel & Event Centre,"North York, Toronto",Run Of The House,,,$155,,,,,,,,8.6 miles from downtown,,,,,,,,,,3548,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Toronto Airport Marriott Hotel,"Etobicoke, Toronto",King Room,,,$166,,,,,,,,10.8 miles from downtown,,,,,,,,,,3549,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Marriott Downtown at CF Toronto Eaton Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)","Guest room, 2 Double",,,$257,,,,,,,,0.2 miles from downtown,,,,,,,,,,3550,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Yonge Suites Apart Hotel,"Yonge - Dundas, Toronto (Yonge Street)",One-Bedroom Apartment,,,$245,,,,,,,,0.2 miles from downtown,,,,,,,,,,3551,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,New Panoramic view 2BD & Den in Downtown Toronto,"The Village, Toronto (Yonge Street)",Two-Bedroom Apartment with Balcony,,Late Escape Deal,$276,,,,,,,,0.8 miles from downtown,,,,,,,,,,3552,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Gabby's Place Downtown Core,"Cabbagetown, Toronto (Cabbagetown)",One-Bedroom Suite,,,$201,,,,,,,,0.8 miles from downtown,,,,,,,,,,3553,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Deluxe Queen Rooms Downtown,Toronto,Queen Room with Shared Bathroom,,,$98,,,,,,,,2.9 miles from downtown,,,,,,,,,,3554,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Beautiful Luxurious Modern Condo With Breathtaking Views,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,,,$452,,,,,,,,0.7 miles from downtown,,,,,,,,,,3555,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"Chic 3BR apartment in Queen West, Downtown Toronto",Toronto,Three-Bedroom Apartment,,,$145,,,,,,,,3.1 miles from downtown,,,,,,,,,,3556,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Village at York U,"North York, Toronto",Deluxe Double Room,,,$94,,,,,,,,9.8 miles from downtown,,,,,,,,,,3557,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Modern Lux Family Rooms - KingBed - Near Sheppard W Station Toronto,"North York, Toronto",Family Room,,,$114,,,,,,,,8.4 miles from downtown,,,,,,,,,,3558,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Beautiful Modern Toronto Luxurious Scotiabank Arena,"Entertainment District, Toronto (Entertainment District)",Apartment with Lake View,,,$476,,,,,,,,0.6 miles from downtown,,,,,,,,,,3559,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Cozy Upper Beaches Apartment,Toronto,Two-Bedroom Apartment,,,$181,,,,,,,,3.6 miles from downtown,,,,,,,,,,3560,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Bedroom in Corso Italia Neighborhood,Toronto,Apartment,,Late Escape Deal,$98,,,,,,,,4.1 miles from downtown,,,,,,,,,,3561,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Downtown Toronto 2 bedrooms with parking,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,,Late Escape Deal,$486,,,,,,,,0.7 miles from downtown,,,,,,,,,,3562,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Fresh 3BR Home in Junction Area WFH Setup Backyard,Toronto,Holiday Home,,,$186,,,,,,,,4.4 miles from downtown,,,,,,,,,,3563,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Filmores Hotel,"Downtown Toronto, Toronto",Queen Room,,,$155,,,,,,,,0.6 miles from downtown,,,,,,,,,,3564,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Designer 3Br & 2WR Townhouse,Toronto,Three-Bedroom Apartment,,,$217,,,,,,,,3.4 miles from downtown,,,,,,,,,,3565,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"Room in cozy house close to Lawrence Ave, WiFi, parking","North York, Toronto",Deluxe Double or Twin Room,,,$72,,,,,,,,5.5 miles from downtown,,,,,,,,,,3566,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Le Germain Hotel Maple Leaf Square,"Entertainment District, Toronto (Entertainment District)",Classic King Room,,,$309,,,,,,,,0.6 miles from downtown,,,,,,,,,,3567,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Comfort Home Toronto,"Scarborough, Toronto",Standard Queen Room,,,$78,,,,,,,,8.5 miles from downtown,,,,,,,,,,3568,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Downtown Toronto Condo CN Tower,"The Harbourfront, Toronto (Entertainment District)",One-Bedroom Apartment,,Late Escape Deal,$326,,,,,,,,0.7 miles from downtown,,,,,,,,,,3569,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,The Broadview Hotel,Toronto,Deluxe King Room,,,$433,,,,,,,,1.7 miles from downtown,,,,,,,,,,3570,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Large 2BR on Bay Street 4 Beds with Balcony,"Downtown Toronto, Toronto",Two-Bedroom Deluxe Apartment with Balcony,,,$364,,,,,,,,0.7 miles from downtown,,,,,,,,,,3571,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"BISHA, a Luxury Collection Hotel, Toronto","Entertainment District, Toronto (Entertainment District)",The Nina King Room with City View,,,$414,,,,,,,,0.7 miles from downtown,,,,,,,,,,3572,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Midtown 2 Bedroom Apartment,Toronto,Deluxe Double Room,,,$120,,,,,,,,3.6 miles from downtown,,,,,,,,,,3573,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Chic 2BR Downtown King Suite Parking Sleeps 6,"Downtown Toronto, Toronto",Apartment,,,$341,,,,,,,,1.2 miles from downtown,,,,,,,,,,3574,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Lum The Queen,Toronto,Suite,,,$250,,,,,,,,1.7 miles from downtown,,,,,,,,,,3575,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Metropolis Loft - CN Tower,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Suite,,,$248,,,,,,,,0.6 miles from downtown,,,,,,,,,,3576,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Basement Suite with Private Patio in Davenport,Toronto,Apartment,,,$125,,,,,,,,3.1 miles from downtown,,,,,,,,,,3577,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Private Rooms in House in North York Shared Kitchen,"North York, Toronto",Double Room with Shared Bathroom,,,$61,,,,,,,,10.4 miles from downtown,,,,,,,,,,3578,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Relax in East York Space Share,Toronto,Double Room with Shared Bathroom,,,$58,,,,,,,,3.5 miles from downtown,,,,,,,,,,3579,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Beautiful Townhouse In Toronto,"Scarborough, Toronto",Four-Bedroom Apartment,,,$157,,,,,,,,6.6 miles from downtown,,,,,,,,,,3580,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"The Ritz-Carlton, Toronto","Entertainment District, Toronto (Entertainment District)",City View Room - 1 King bed,,,$674,,,,,,,,0.5 miles from downtown,,,,,,,,,,3581,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Modern Home near Stockyards,Toronto,Two-Bedroom House,,,$205,,,,,,,,4.9 miles from downtown,,,,,,,,,,3582,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Downtown Charm 2BR Retreat in Prime Location,"Entertainment District, Toronto (Entertainment District)",Apartment,,,$242,,,,,,,,0.6 miles from downtown,,,,,,,,,,3583,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Nobu Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,,,$693,,,,,,,,0.6 miles from downtown,,,,,,,,,,3584,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Immaculate Executive Townhouse 3Br&3Ba at Lawrence Park,"North York, Toronto",Three-Bedroom Townhouse,,,$378,,,,,,,,4.9 miles from downtown,,,,,,,,,,3585,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"CN Tower View with Free Parking, Pool, Gym, Free Skating, and More","Downtown Toronto, Toronto",One-Bedroom Apartment,,,$324,,,,,,,,1.5 miles from downtown,,,,,,,,,,3586,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,3 BR House in Toronto Downtown,Toronto,Apartment,,,$280,,,,,,,,3 miles from downtown,,,,,,,,,,3587,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Simple & Tidy Private Rooms,"Scarborough, Toronto",Standard Double Room with Shared Bathroom,,,$72,,,,,,,,11 miles from downtown,,,,,,,,,,3588,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"Stylish Stay Toronto Oasis - Reg # STR-2309-HMVRVX exp Feb 21, 2026","The Village, Toronto (The Village)",One-Bedroom Apartment,,,$212,,,,,,,,0.5 miles from downtown,,,,,,,,,,3589,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,MMG Executive Suite - VIEWS FROM THE TOP,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,,,$291,,,,,,,,0.7 miles from downtown,,,,,,,,,,3590,402.22,8.8,3.94,102,0,2,0.96,Music,2,34.0,0,1
