Event Name,Date,Venue,Address,Latitude,Longitude,Segment,Genre,SubGenre,event_score
Of Monsters and Men - The Mouse Parade Tour,2025-10-28,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Folk,Indie Folk,4.0
"Warren Zeiders: Relapse, Lies, and Betrayal Tour",2025-10-04,Coca-Cola Coliseum,45 Manitoba Drive,43.6350968,-79.4157243,Music,Country,Country,4.0
"Christone ""Kingfish"" Ingram - The Hard Road World Tour",2025-10-04,The Danforth Music Hall,147 Danforth Ave.,43.6764492,-79.3571014,Music,Blues,Blues,4.0
Dylan Gossett - The Westward Tour,2025-10-24,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Country,Country,4.0
Aminé - Tour de Dance 2025 with Sango,2025-10-10,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Hip-Hop/Rap,French Rap,4.0
honestav,2025-10-29,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Hip-Hop/Rap,French Rap,4.0
Dr. Shahkar Bineshpajooh Live in Toronto,2025-11-01,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Music,World,World,4.0
Skydiggers,2025-12-20,The Danforth Music Hall,147 Danforth Ave.,43.6764492,-79.3571014,Music,Folk,Indie Folk,4.0
The Man In Black: Tribute To Johnny Cash,2025-09-26,The Danforth Music Hall,147 Danforth Ave.,43.6764492,-79.3571014,Music,Undefined,Undefined,4.0
David Tao - Soul Power II World Tour,2025-12-13,Coca-Cola Coliseum,45 Manitoba Drive,43.6350968,-79.4157243,Music,Other,Other,4.0
Richy Mitch & The Coal Miners - Colorado's on Fire Again,2025-10-15,The Danforth Music Hall,147 Danforth Ave.,43.6764492,-79.3571014,Music,Folk,Indie Folk,4.0
DOECHII - Live from the Swamp Tour,2025-10-17,Coca-Cola Coliseum,45 Manitoba Drive,43.6350968,-79.4157243,Music,Hip-Hop/Rap,French Rap,4.0
The Living Tombstone: TLT World Tour 2025,2025-10-02,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Dance/Electronic,Witchstep,4.0
Max McNown - Forever Ain't Long Enough Tour,2025-10-02,The Danforth Music Hall,147 Danforth Ave.,43.6764492,-79.3571014,Music,Country,Country,4.0
Autechre,2025-10-22,The Danforth Music Hall,147 Danforth Ave.,43.6764492,-79.3571014,Music,Dance/Electronic,Witchstep,4.0
Jason Bonham's Led Zeppelin Evening,2025-11-05,Massey Hall,178 Victoria St.,43.6541869,-79.3789975,Music,Undefined,Undefined,4.0
Kneecap,2025-10-14,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Hip-Hop/Rap,French Rap,4.0
Chris Lake: [CHEMISTRY] Album Tour,2025-11-29,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Dance/Electronic,Witchstep,4.0
Kneecap,2025-10-15,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Hip-Hop/Rap,French Rap,4.0
JOEY VALENCE & BRAE - HYPERYOUTH World Tour,2025-10-21,The Danforth Music Hall,147 Danforth Ave.,43.6764492,-79.3571014,Music,Hip-Hop/Rap,French Rap,4.0
The Musical Box - GENESIS LIVE,2025-11-02,The Danforth Music Hall,147 Danforth Ave.,43.6764492,-79.3571014,Music,Undefined,Undefined,4.0
Alireza Ghorbani - Iranam World Tour,2025-10-12,Coca-Cola Coliseum,45 Manitoba Drive,43.6350968,-79.4157243,Music,World,World,4.0
ALI SETHI NORTH AMERICAN TOUR,2025-09-28,Massey Hall,178 Victoria St.,43.6541869,-79.3789975,Music,World,World,4.0
Max McNown - Forever Ain't Long Enough Tour,2025-10-03,The Danforth Music Hall,147 Danforth Ave.,43.6764492,-79.3571014,Music,Country,Country,4.0
Yung Gravy: Voluptuous Voyage Tour,2025-11-30,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Hip-Hop/Rap,French Rap,4.0
Raekwon & Mobb Deep - 30th Anniversary Tour,2025-12-02,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Hip-Hop/Rap,French Rap,4.0
All Them Witches - House of Mirrors Tour,2025-12-09,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Metal,Nu-Metal,4.0
Gavin Adcock - Need To Tour 2025,2025-10-26,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Country,Country,4.0
Little Simz,2025-10-27,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Hip-Hop/Rap,French Rap,4.0
Dylan Gossett - The Westward Tour,2025-10-25,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Country,Country,4.0
Darius Rucker,2025-10-24,Coca-Cola Coliseum,45 Manitoba Drive,43.6350968,-79.4157243,Music,Country,Country,4.0
Kingfishr,2025-09-30,The Danforth Music Hall,147 Danforth Ave.,43.6764492,-79.3571014,Music,Folk,Indie Folk,4.0
Jesse Welles,2025-10-18,The Danforth Music Hall,147 Danforth Ave.,43.6764492,-79.3571014,Music,Folk,Indie Folk,4.0
Aminé - Tour de Dance 2025 with Sango,2025-10-11,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Hip-Hop/Rap,French Rap,4.0
THE MUSIC OF HANS ZIMMER & OTHERS - A CELEBRATION OF FILM MUSIC,2025-10-19,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Music,Other,Other,4.0
Trombone Shorty & Orleans Avenue,2025-11-19,Massey Hall,178 Victoria St.,43.6541869,-79.3789975,Music,Jazz,Jazz,4.0
Toy Story In Concert,2025-11-21,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Music,Other,Other,4.0
Fit For A King: LONELY GOD TOUR,2025-11-18,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Metal,Nu-Metal,4.0
Freddie Gibbs - Alfredo: The Tour,2025-10-19,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Hip-Hop/Rap,French Rap,4.0
Sitar for Mental Health Experience by Rishab Rikhiram Sharma,2025-11-12,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Music,World,World,4.0
Layton Giordani,2025-11-15,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Dance/Electronic,Witchstep,4.0
Chris Lake: Chemistry Album Tour,2025-11-28,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Dance/Electronic,Witchstep,4.0
Tape B: The Soundtrack To Everything You Forgot,2025-11-16,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Dance/Electronic,Witchstep,4.0
Yung Lean,2025-10-20,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Hip-Hop/Rap,French Rap,4.0
Death To All: Symbolic Healing Tour,2025-11-11,The Danforth Music Hall,147 Danforth Ave.,43.6764492,-79.3571014,Music,Metal,Nu-Metal,4.0
"Ray Volpe - Forever, Volpetron Tour",2025-11-22,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Dance/Electronic,Witchstep,4.0
David Broza,2025-11-23,The Danforth Music Hall,147 Danforth Ave.,43.6764492,-79.3571014,Music,Folk,Indie Folk,4.0
Sammy Virji - North America Tour Part Two,2025-11-08,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Dance/Electronic,Witchstep,4.0
Toy Story In Concert,2025-11-22,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Music,Other,Other,4.0
Get the Led Out,2025-11-14,Massey Hall,178 Victoria St.,43.6541869,-79.3789975,Music,Undefined,Undefined,4.0
Debra DiGiovanni,2025-10-30,The Rec Room,255 Bremner Blvd,43.640554,-79.385983,Arts & Theatre,Comedy,Comedy,3.9
Just For Laughs Toronto presents Maria Bamford,2025-09-27,Bluma Appel Theatre,27 Front Street East,43.6470384,-79.3754585,Arts & Theatre,Comedy,Comedy,3.9
Max Amini Live in Toronto! 2nd Show Added!,2025-10-04,The Theatre at Great Canadian Casino Resort Toronto,1133 Queens Plate Dr,43.712525,-79.602042,Arts & Theatre,Comedy,Comedy,3.9
Geary Ave Comedy Show,2025-09-25,Blood Brothers Brewing,165 Geary Ave,29.944632,-90.116745,Arts & Theatre,Comedy,Comedy,3.9
Junction Comedy Show,2025-09-26,The Alpine,"2872 Dundas St W,",,,Arts & Theatre,Comedy,Comedy,3.9
Junction Comedy Show,2025-10-24,The Alpine,"2872 Dundas St W,",,,Arts & Theatre,Comedy,Comedy,3.9
Just For Laughs Toronto presents Patti Harrison,2025-09-26,Bluma Appel Theatre,27 Front Street East,43.6470384,-79.3754585,Arts & Theatre,Comedy,Comedy,3.9
Unified 63,2025-09-26,REBEL,11 Polson St.,43.6415548,-79.3540246,Sports,Martial Arts,Mixed Martial Arts,3.9
HASAN HATES RONNY l RONNY HATES HASAN,2025-10-25,Roy Thomson Hall,60 Simcoe St.,43.6467094,-79.3858998,Arts & Theatre,Comedy,Comedy,3.9
TMU Bold Men's Volleyball - 2025-26 Season Pass,2025-10-23,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Volleyball,Volleyball,3.9
Russell Kane: Hyperactive Tour,2025-10-23,The Elgin & Winter Garden Theatres,189 Yonge St.,43.6529194,-79.3794517,Arts & Theatre,Comedy,Comedy,3.9
Bored Teachers: The Struggle Is Real! Comedy Tour,2025-10-23,Meridian Arts Centre: George Weston,5040 Yonge Street,43.7661379,-79.4142505,Arts & Theatre,Comedy,Comedy,3.9
TMU Bold Women's Volleyball - 2025-26 Season Pass,2025-10-23,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Volleyball,Volleyball,3.9
Whitney Cummings: Big Baby,2025-10-03,The Elgin & Winter Garden Theatres,189 Yonge St.,43.6529194,-79.3794517,Arts & Theatre,Comedy,Comedy,3.9
Max Amini Live in Toronto!,2025-10-04,The Theatre at Great Canadian Casino Resort Toronto,1133 Queens Plate Dr,43.712525,-79.602042,Arts & Theatre,Comedy,Comedy,3.9
HASAN HATES RONNY l RONNY HATES HASAN,2025-10-24,Roy Thomson Hall,60 Simcoe St.,43.6467094,-79.3858998,Arts & Theatre,Comedy,Comedy,3.9
Max Amini Live in Toronto! 3rd Show Added!,2025-10-05,The Theatre at Great Canadian Casino Resort Toronto,1133 Queens Plate Dr,43.712525,-79.602042,Arts & Theatre,Comedy,Comedy,3.9
TMU Bold vs York (Men's & Women's Volleyball),2025-10-23,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Volleyball,Volleyball,3.9
Toronto Argonauts vs. Hamilton Tiger-Cats,2025-10-04,BMO Field,170 Princes' Blvd,43.6326489,-79.4202924,Sports,Football,Professional,3.9
Romesh Ranganathan,2025-11-08,The Elgin & Winter Garden Theatres,189 Yonge St.,43.6529194,-79.3794517,Arts & Theatre,Comedy,Comedy,3.9
TMU Bold vs Queen's (Men's Volleyball),2025-11-07,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Volleyball,Volleyball,3.9
Nardwuar The Human Serviette Live in Person Video Vault and Q and A,2025-11-23,The Great Hall,1087 Queen Street W.,43.64336,-79.42206,Arts & Theatre,Comedy,Comedy,3.9
Noel Miller Live!,2025-11-07,The Elgin & Winter Garden Theatres,189 Yonge St.,43.6529194,-79.3794517,Arts & Theatre,Comedy,Comedy,3.9
TMU Bold vs Queen's (Men's Volleyball),2025-11-06,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Volleyball,Volleyball,3.9
Ron James - The View From Here,2025-11-28,Bluma Appel Theatre,27 Front Street East,43.6470384,-79.3754585,Arts & Theatre,Comedy,Comedy,3.9
Damn Good Comedy Show,2025-10-17,The Circus Academy West,"213 Sterling Road, Unit 100",43.655505,-79.445245,Arts & Theatre,Comedy,Comedy,3.9
Dale Elliott Jr: Son of an Immigrant World Tour,2025-11-23,Queen Elizabeth Theatre,190 Princes' Blvd.,43.6325941,-79.4203915,Arts & Theatre,Comedy,Comedy,3.9
TMU Bold vs Ottawa (Women's Volleyball),2025-11-22,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Volleyball,Volleyball,3.9
Ron James - The View From Here,2025-11-27,Bluma Appel Theatre,27 Front Street East,43.6470384,-79.3754585,Arts & Theatre,Comedy,Comedy,3.9
TMU Bold vs York (Men's & Women's Volleyball),2025-10-24,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Volleyball,Volleyball,3.9
Max Amini Live in Toronto! 4th Show Added!,2025-10-05,The Theatre at Great Canadian Casino Resort Toronto,1133 Queens Plate Dr,43.712525,-79.602042,Arts & Theatre,Comedy,Comedy,3.9
"Cipha Sounds: The ""2nd Home"" Homecoming",2025-12-18,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Arts & Theatre,Comedy,Comedy,3.9
"Great American Ghost w/ Wristmeetrazor, Downswing & Saltwound at Hard Luck Bar",2025-12-09,Hard Luck Bar,772a Dundas Street West,43.65215,-79.407552,Music,Metal,Heavy Metal,3.6
Hannaford Street Silver Band: Merry & Bright,2025-12-16,Yorkminster Park Baptist Church,1585 Yonge St.,43.690232,-79.3948877,Music,Other,Other,3.6
Satin Jackets with Special Guests,2025-12-13,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Dance/Electronic,Unknown,3.6
Salmo,2025-12-14,The Garrison,1197 Dundas Street West,43.6492732,-79.4223075,Music,Hip-Hop/Rap,French Rap,3.6
Jess Moskaluke - Life For Me Tour,2025-10-26,The Phoenix Concert Theatre,410 Sherbourne Street,43.66473,-79.3742,Music,Country,Alternative Country,3.6
Hiphop Tamizha,2025-10-26,The Theatre at Great Canadian Casino Resort Toronto,1133 Queens Plate Dr,43.712525,-79.602042,Music,Hip-Hop/Rap,French Rap,3.6
Ferra Black,2025-10-25,CODA,794 Bathurst Street,43.665374,-79.41154,Music,Dance/Electronic,Dance/Electronic,3.6
"Strife, Integrity, Madball, Combust",2025-10-09,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Alternative,Alternative Rock,3.6
Dublon,2025-10-10,Longboat Hall,1087 Queen Street West (Basement Of Great Hall),43.64335,-79.42202,Music,Dance/Electronic,Witchstep,3.6
ATLIENS,2025-10-11,REBEL,11 Polson Street,43.640897,-79.354593,Music,Dance/Electronic,Trap,3.6
KOMPANY - NEMESIS TOUR,2025-12-05,NOIR (inside REBEL),11 Polson Street,43.640897,-79.354593,Music,Dance/Electronic,Dance/Electronic,3.6
Seasonal Celebration with the Sultans of String,2025-12-07,Meridian Arts Centre: George Weston,5040 Yonge Street,43.7661379,-79.4142505,Music,Classical,Classical/Vocal,3.6
JAZZY,2025-10-11,DPRTMNT,473 Adelaide St W,43.64647,-79.39689,Music,Dance/Electronic,Dance Pop,3.6
NorthSideBenji,2025-10-11,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Hip-Hop/Rap,Hip-Hop/Rap,3.6
Sacrifice,2025-10-11,The Concert Hall,The Masonic Temple,43.67308,-79.38842,Music,Metal,Thrash & Speed,3.6
RICO NASTY: LETHAL NORTH AMERICA,2025-10-05,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,Hip-Hop/Rap,French Rap,3.6
Young Franco,2025-10-24,Velvet Underground,508 Queen St. W.,43.6477172,-79.4014822,Music,Other,Other,3.6
RAVE CAVE,2025-10-03,The Dance Cave,529 Bloor Street West,43.665244,-79.409452,Music,Dance/Electronic,Dance/Electronic,3.6
Rend Collective Folk! Tour,2025-10-23,Church on the Queensway,1536 The Queensway,43.618862,-79.537263,Music,Religious,Contemporary Christian,3.6
Madhaus Presents: Twisted Fantasy,2025-10-24,The Mod Club (formerly known as The Axis Club),722 College St.,43.6551655,-79.4190636,Music,Dance/Electronic,Witchstep,3.6
Henrik,2025-10-29,The Drake Hotel,1150 Queen Street West,43.6431078,-79.4246457,Music,Folk,Indie Folk,3.6
LOJAY: XOXO Tour,2025-10-29,The Mod Club (formerly known as The Axis Club),722 College St.,43.6551655,-79.4190636,Music,World,World,3.6
"LANDMVRKS ""NORTH AMERICA HEADLINE 2025"" TOUR",2025-10-12,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,Metal,Nu-Metal,3.6
Lea Salonga,2025-10-24,The Theatre at Great Canadian Casino Resort Toronto,1133 Queens Plate Dr,43.712525,-79.602042,Music,Classical,Classical/Vocal,3.6
REAPER - BONEYARD 360 TOUR,2025-10-04,NOIR (inside REBEL),11 Polson Street,43.640897,-79.354593,Music,Dance/Electronic,Drum 'N' Bass,3.6
Real Estate,2025-10-04,The Concert Hall,The Masonic Temple,43.67308,-79.38842,Music,Alternative,Dream Pop,3.6
KAS:ST,2025-10-04,DPRTMNT,473 Adelaide St W,43.64647,-79.39689,Music,Dance/Electronic,Dance/Electronic,3.6
NAHKO AND MEDICINE FOR THE PEOPLE,2025-10-23,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,World,World,3.6
MONEEN with Special Guests,2025-10-29,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Alternative,Alternative Rock,3.6
OsamaSon - Psykotic Tour,2025-10-30,REBEL,11 Polson St.,43.6415548,-79.3540246,Music,Hip-Hop/Rap,French Rap,3.6
Nippa,2025-10-05,The Drake Hotel,1150 Queen Street West,43.6431078,-79.4246457,Music,Hip-Hop/Rap,French Rap,3.6
Abhijeet Bhattacharya,2025-11-01,The Theatre at Great Canadian Casino Resort Toronto,1133 Queens Plate Dr,43.712525,-79.602042,Music,World,World,3.6
Ilan Bluestone,2025-11-01,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,Dance/Electronic,Witchstep,3.6
Chasewest,2025-11-01,CODA,794 Bathurst Street,43.665374,-79.41154,Music,Dance/Electronic,Dance/Electronic,3.6
SABAI - I'M ALRIGHT TOUR,2025-10-03,DPRTMNT,473 Adelaide St W,43.64647,-79.39689,Music,Dance/Electronic,Dance/Electronic,3.6
POiSON GiRL FRiEND,2025-11-01,The Mod Club (formerly known as The Axis Club),722 College St.,43.6551655,-79.4190636,Music,Dance/Electronic,Witchstep,3.6
"Signs Of The Swarm, Mental Cruelty",2025-10-03,The Mod Club (formerly known as The Axis Club),722 College St.,43.6551655,-79.4190636,Music,Metal,Nu-Metal,3.6
Brent Cobb: The Ain't Rocked in a While Tour,2025-10-03,Velvet Underground,508 Queen St. W.,43.6477172,-79.4014822,Music,Country,Country,3.6
Biscits,2025-10-03,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,Dance/Electronic,Witchstep,3.6
Wednesday,2025-11-15,The Concert Hall,The Masonic Temple,43.67308,-79.38842,Music,Alternative,Shoegaze,3.6
Eydís Evensen,2025-11-16,The Great Hall,1087 Queen St. W.,43.6432475,-79.4220782,Music,Classical,Classical/Vocal,3.6
bktherula - The Lucy Experience,2025-11-16,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,Hip-Hop/Rap,French Rap,3.6
PhaseOne,2025-10-18,NOIR (inside REBEL),11 Polson Street,43.640897,-79.354593,Music,Dance/Electronic,Dubstep,3.6
Weakened Friends,2025-10-18,The Sound Garage,165 Geary Ave,43.669849,-79.436218,Music,Alternative,Alternative Rock,3.6
Mickey Factz with Guests - Toronto,2025-10-18,Hard Luck Bar,772a Dundas Street West,43.65215,-79.407552,Music,Hip-Hop/Rap,Urban,3.6
Mister - the Wild Days Tour,2025-10-19,REBEL,11 Polson St.,43.6415548,-79.3540246,Music,Dance/Electronic,Witchstep,3.6
Lea Salonga,2025-10-18,The Theatre at Great Canadian Casino Resort Toronto,1133 Queens Plate Dr,43.712525,-79.602042,Music,Classical,Classical/Vocal,3.6
TOPS | Bury the Key Tour w/ Starcleaner Reunion & Amery,2025-10-17,The Phoenix Concert Theatre,410 Sherbourne Street,43.66473,-79.3742,Music,Alternative,Alternative Rock,3.6
Kettama,2025-11-15,CODA,794 Bathurst Street,43.665374,-79.41154,Music,Dance/Electronic,House,3.6
Robyn Ottolini with Jessica Sevier & Laila,2025-11-15,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Country,Country,3.6
Folk Bitch Trio,2025-11-14,The Sound Garage,165 Geary Ave,43.669849,-79.436218,Music,Folk,Folk,3.6
ABBA Revisited,2025-11-15,Meridian Arts Centre: George Weston,5040 Yonge Street,43.7661379,-79.4142505,Music,Undefined,Undefined,3.6
STARS PARADE 2,2025-11-15,The Theatre at Great Canadian Casino Resort Toronto,1133 Queens Plate Dr,43.712525,-79.602042,Music,World,World,3.6
Nick Shoulders: Universe of Battle Tour,2025-11-17,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,Country,Country,3.6
Toronto - Shaolin Cowboy (UK) DJ Cinéma Quartier Latin & Behne,2025-11-15,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Dance/Electronic,Dance/Electronic,3.6
"Into the Light: Prokofiev, Beethoven, R. Strauss",2025-10-18,Meridian Arts Centre: George Weston,5040 Yonge Street,43.7661379,-79.4142505,Music,Classical,Classical/Vocal,3.6
Pretty Pink,2025-10-17,CODA,794 Bathurst Street,43.665374,-79.41154,Music,Dance/Electronic,Techno,3.6
Bambara,2025-10-17,The Dance Cave,529 Bloor Street West,43.665244,-79.409452,Music,Alternative,Post-Punk,3.6
Pokey LaFarge,2025-10-17,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Blues,Folk-Blues,3.6
"Ulcerate, Spirit Possession",2025-11-14,The Garrison,1197 Dundas Street West,43.64913,-79.42235,Music,Metal,Heavy Metal,3.6
NOSTALGIX,2025-11-14,DPRTMNT,473 Adelaide St W,43.64647,-79.39689,Music,Dance/Electronic,Unknown,3.6
Fish56Octagon,2025-11-14,Ozmozis,10 Wellspring Lane,43.664765,-79.381871,Music,Dance/Electronic,Unknown,3.6
Gioli & Assia,2025-11-14,CODA,794 Bathurst Street,43.665374,-79.41154,Music,Dance/Electronic,House,3.6
"Omnium Gatherum, Aether Realm, Hinayana",2025-11-19,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Metal,Scandinavian Metal,3.6
Pachyman & MNDSGN,2025-10-15,Longboat Hall,"103 Dovercourt Rd, (Basement Of Great Hall)",43.643,-79.42216,Music,Reggae,Dub,3.6
Jeremy Olander (Open To Close),2025-11-21,CODA,794 Bathurst Street,43.665374,-79.41154,Music,Dance/Electronic,House,3.6
John Muirhead with Mia Kelly,2025-11-21,The Garrison,1197 Dundas Street West,43.64913,-79.42235,Music,Folk,Folk,3.6
"Ne Obliviscaris, Rivers of Nihil, Psycroptic",2025-11-21,The Phoenix Concert Theatre,410 Sherbourne Street,43.66473,-79.3742,Music,Metal,Metal,3.6
Yung Bae with Special Guests,2025-11-21,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Dance/Electronic,Dance/Electronic,3.6
