Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,price_usd,MEAN_TEMPERATURE,MIN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW,SNOW_ON_GROUND,SPEED_MAX_GUST,MAX_REL_HUMIDITY,hotel_index,events_total_score,events_max_score,events_avg_score,events_count,events_earliest_day,events_latest_day,events_avg_day,events_primary_segment,events_span_days,events_density,has_major_event,has_multiple_events,price_cad,length_of_stay,is_holiday,district,latitude,longitude,is_weekend,week_of_year,booking_lead_time,room_category
2025-09-25,booking.com,2.0,2025-10-15,2025-10-18,The Westlake,"Etobicoke, Toronto",Queen Suite,7.0,214.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3165,247.71,11.2,4.0,62,0,2,1.13,Music,2,20.666666666666668,True,True,288.9,3,False,Yonge - Dundas,43.6532,-79.3832,True,42,20,Suite
2025-09-25,booking.com,2.0,2025-10-15,2025-10-18,Park Hyatt Toronto,"The Annex, Toronto (The Annex)",One-Bedroom Deluxe Corner Suite - High Floor,1.4,1142.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3166,247.71,11.2,4.0,62,0,2,1.13,Music,2,20.666666666666668,True,True,1541.7,3,False,Yonge - Dundas,43.6532,-79.3832,True,42,20,Suite
2025-09-25,booking.com,2.0,2025-10-15,2025-10-18,Urban Explore,"Downtown Toronto, Toronto",Superior Suite,0.7,312.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3167,247.71,11.2,4.0,62,0,2,1.13,Music,2,20.666666666666668,True,True,421.2,3,False,Yonge - Dundas,43.6532,-79.3832,True,42,20,Suite
2025-09-25,booking.com,2.0,2025-10-15,2025-10-18,9mins airport 1 min to shopping mall,"Etobicoke, Toronto",Small Double Room,9.6,45.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3168,247.71,11.2,4.0,62,0,2,1.13,Music,2,20.666666666666668,True,True,60.75,3,False,Airport Area,43.6777,-79.6248,True,42,20,Standard Double
2025-09-25,booking.com,2.0,2025-10-15,2025-10-18,Delta Hotels by Marriott Toronto,"Entertainment District, Toronto (Entertainment District)",Queen Room with Two Queen Beds,0.7,424.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3169,247.71,11.2,4.0,62,0,2,1.13,Music,2,20.666666666666668,True,True,572.4,3,False,Yonge - Dundas,43.6532,-79.3832,True,42,20,Family Room
2025-09-25,booking.com,2.0,2025-10-15,2025-10-18,The Omni King Edward Hotel,"Old Town Toronto, Toronto (Old Town Toronto)",Premier Room - 1 King Bed,0.3,558.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3170,247.71,11.2,4.0,62,0,2,1.13,Music,2,20.666666666666668,True,True,753.3,3,False,Yonge - Dundas,43.6532,-79.3832,True,42,20,Standard King
2025-09-25,booking.com,2.0,2025-10-15,2025-10-18,"Large Downtown 2Br condo with Parking steps to Eaton Centre, UofT and SickKids","Downtown Toronto, Toronto",Two-Bedroom Apartment,0.6,248.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3171,247.71,11.2,4.0,62,0,2,1.13,Music,2,20.666666666666668,True,True,334.8,3,False,Yonge - Dundas,43.6532,-79.3832,True,42,20,Two-Bedroom Apartment
2025-09-25,booking.com,2.0,2025-10-15,2025-10-18,RivetStays - The Jarvis,"Downtown Toronto, Toronto",Royal Apartment,0.5,204.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3172,247.71,11.2,4.0,62,0,2,1.13,Music,2,20.666666666666668,True,True,275.4,3,False,Yonge - Dundas,43.6532,-79.3832,True,42,20,Apartment
2025-09-25,booking.com,2.0,2025-10-15,2025-10-18,Luxury Basement-Private Bdr & Bathroom with free parking In Toronto,"Etobicoke, Toronto",Superior Queen Room,12.5,57.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3173,247.71,11.2,4.0,62,0,2,1.13,Music,2,20.666666666666668,True,True,76.95,3,False,Yonge - Dundas,43.6532,-79.3832,True,42,20,Deluxe Room
2025-09-25,booking.com,2.0,2025-10-15,2025-10-18,Best Western Plus Toronto North York Hotel & Suites,"North York, Toronto",Queen Room,10.3,125.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3174,247.71,11.2,4.0,62,0,2,1.13,Music,2,20.666666666666668,True,True,168.75,3,False,North York,43.7615,-79.4111,True,42,20,Standard Queen
2025-10-03,booking.com,2.0,2025-10-15,2025-10-17,Chelsea Hotel Toronto,"Yonge - Dundas, Toronto (Yonge - Dundas)",Partner offer option,0.5,231.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3175,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,311.85,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,12,Standard
2025-10-03,booking.com,2.0,2025-10-15,2025-10-17,Sonder by Marriott Bonvoy Artesa Apartments West Queen West,Toronto,One-Bedroom Apartment with Double Bed and Balcony,2.4,328.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3176,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,442.8,2,False,Queen West,43.6439,-79.4001,False,42,12,One-Bedroom Apartment
2025-10-03,booking.com,2.0,2025-10-15,2025-10-17,Samesun Toronto,"Kensington Market, Toronto (Kensington Market)",Queen Room with Balcony,1.1,160.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3177,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,216.0,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,12,Standard Queen
2025-10-03,booking.com,2.0,2025-10-15,2025-10-17,Sonder by Marriott Bonvoy The Liberty Apartments Liberty Village,Toronto,Two-Bedroom Apartment with One Queen Bed and One Double Bed,2.2,404.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3178,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,545.4,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,12,Two-Bedroom Apartment
2025-10-03,booking.com,2.0,2025-10-15,2025-10-17,Town Inn Suites Hotel,"The Village, Toronto (The Village)",Suite,1.2,201.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3179,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,271.35,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,12,Suite
2025-10-03,booking.com,2.0,2025-10-15,2025-10-17,Great Canadian Casino Resort Toronto,"Etobicoke, Toronto",Premium King,11.9,136.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3180,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,183.6,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,12,Deluxe Room
2025-10-03,booking.com,2.0,2025-10-15,2025-10-17,Canadas Best Value Inn Toronto,"Etobicoke, Toronto",Business Queen Room - Non Smoking,9.0,98.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3181,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,132.3,2,False,Yonge - Dundas,43.6532,-79.3832,False,42,12,Deluxe Room
2025-10-03,booking.com,2.0,2025-10-15,2025-10-17,Homewood Suites by Hilton Toronto Airport Corporate Centre,Toronto,One-Bedroom King Suite - Non-Smoking,11.0,139.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3182,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,187.65,2,False,Airport Area,43.6777,-79.6248,False,42,12,Suite
2025-10-03,booking.com,2.0,2025-10-15,2025-10-17,Hampton Inn by Hilton Toronto Airport Corporate Centre,Toronto,King Room with King Bed - Non-Smoking,11.0,141.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,3183,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,True,True,190.35,2,False,Airport Area,43.6777,-79.6248,False,42,12,Standard King
